speaker	language	word_number	word	spontaneous_response	uncued	cue_semantic_correct	cue_semantic_incorrect	cue_phonemic_correct	cue_phonemic_incorrect
sub_17	spanish	59	paracaídas						dk
sub_17	spanish	60	persiana		x				
sub_17	spanish	61	bisagra						dk
sub_17	spanish	62	embudo						dk
sub_17	spanish	63	medidor, barómetro, calibrador, manOmetro	vascula					dk
sub_17	spanish	64	portilla	ventana					dk
sub_17	spanish	65	yunque						dk
sub_17	spanish	66	 molcajete, mortero	moleador					dk
sub_17	spanish	67	mano de mortero						dk
sub_17	spanish	68	eje						dk
sub_18	english	1	hand		x				
sub_18	english	2	dog		x				
sub_18	english	3	tree		x				
sub_18	english	4	bed		x				
sub_18	english	5	door		x				
sub_18	english	6	sun		x				
sub_18	english	7	book		x				
sub_18	english	8	butterfly		x				
sub_18	english	9	scissors		x				
sub_18	english	10	key		x				
sub_18	english	11	chair		x				
sub_18	english	12	moon		x				
sub_18	english	13	airplane		x				
sub_18	english	14	apple		x				
sub_18	english	15	fish		x				
sub_18	english	16	grapes		x				
sub_18	english	17	horse		x				
sub_18	english	18	drum		x				
sub_18	english	19	glove		x				
sub_18	english	20	lightbulb		x				
sub_18	english	21	cake		x				
sub_18	english	22	watch		x				
sub_18	english	23	bear		x				
sub_18	english	24	fork		x				
sub_18	english	25	hat		x				
sub_18	english	26	leaf		x				
sub_18	english	27	tie		x				
sub_18	english	28	candle		x				
sub_18	english	29	basket		x				
sub_18	english	30	clown		x				
sub_18	english	31	kite		x				
sub_18	english	32	rainbow		x				
sub_18	english	33	witch		x				
sub_18	english	34	seesaw		x				
sub_18	english	35	flashlight		x				
sub_18	english	36	cloud		x				
sub_18	english	37	iron		x				
sub_18	english	38	feather		x				
sub_18	english	39	peacock	quail				x	
sub_18	english	40	bridge		x				
sub_18	english	41	bone		x				
sub_18	english	42	snail		x				
sub_18	english	43	zipper		x				
sub_18	english	44	lock		x				
sub_18	english	45	whale		x				
sub_18	english	46	nurse		x				
sub_18	english	47	cage		x				
sub_18	english	48	arrow		x				
sub_18	english	49	rake		x				
sub_18	english	50	saw		x				
sub_18	english	51	nest	birdnest	x				
sub_18	english	52	plug		x				
sub_18	english	53	wig		x				
sub_18	english	54	screw	nail	x				
sub_18	english	55	king		x				
sub_18	english	56	scarf		x				
sub_18	english	57	well		x				
sub_18	english	58	dustpan		x				
sub_18	english	59	parachute		x				
sub_18	english	60	blind		x				
sub_18	english	61	hinge	doorsocket					dk
sub_18	english	62	funnel		x				
sub_18	english	63	gauge, barometer, manometer						dk
sub_18	english	64	porthole	submarine					dk
sub_18	english	65	anvil						dk
sub_18	english	66	mortar						dk
sub_18	english	67	pestle						dk
sub_18	english	68	axle		x				
sub_18	spanish	1	mano		x				
sub_18	spanish	2	perro		x				
sub_18	spanish	3	árbol		x				
sub_18	spanish	4	cama		x				
sub_18	spanish	5	puerta		x				
sub_18	spanish	6	sol		x				
sub_18	spanish	7	libro		x				
sub_18	spanish	8	mariposa		x				
sub_18	spanish	9	tijeras		x				
sub_18	spanish	10	llave		x				
sub_18	spanish	11	silla		x				
sub_18	spanish	12	luna		x				
sub_18	spanish	13	avión		x				
sub_18	spanish	14	manzana		x				
sub_18	spanish	15	pescado, pez		x				
sub_18	spanish	16	uvas		x				
sub_18	spanish	17	caballo		x				
sub_18	spanish	18	tambor		x				
sub_18	spanish	19	guante		x				
sub_18	spanish	20	foco, bombilla		x				
sub_18	spanish	21	pastel, tarta		x				
sub_18	spanish	22	reloj		x				
sub_18	spanish	23	oso		x				
sub_18	spanish	24	tenedor		x				
sub_18	spanish	25	sombrero	gorro				a	
sub_18	spanish	26	hoja		x				
sub_18	spanish	27	corbata		x				
sub_18	spanish	28	vela		x				
sub_18	spanish	29	canasta, cesta		x				
sub_18	spanish	30	payaso		x				
sub_18	spanish	31	papalote, cometa, barrilete						dk
sub_18	spanish	32	arco iris		x				
sub_18	spanish	33	bruja		x				
sub_18	spanish	34	subibaja, balancín, columpio						dk
sub_18	spanish	35	linterna, lámpara portátil		x				
sub_18	spanish	36	nube		x				
sub_18	spanish	37	plancha		x				
sub_18	spanish	38	pluma		x				
sub_18	spanish	39	pavo real						dk
sub_18	spanish	40	puente					x	
sub_18	spanish	41	hueso		x				
sub_18	spanish	42	caracol		x				
sub_18	spanish	43	zíper, cierre, cremallera		x				
sub_18	spanish	44	candado		x				
sub_18	spanish	45	ballena					x	
sub_18	spanish	46	enfermera		x				
sub_18	spanish	47	jaula		x				
sub_18	spanish	48	flecha					x	
sub_18	spanish	49	rastrillo		x				
sub_18	spanish	50	serrucho, sierra					x	
sub_18	spanish	51	nido		x				
sub_18	spanish	52	enchufe		x				
sub_18	spanish	53	peluca		x				
sub_18	spanish	54	tornillo		x				
sub_18	spanish	55	rey		x				
sub_18	spanish	56	bufanda		x				
sub_18	spanish	57	pozo		x				
sub_18	spanish	58	recogedor		x				
sub_18	spanish	59	paracaídas	paraaguas					dk
sub_18	spanish	60	persiana	cortina					dk
sub_18	spanish	61	bisagra						dk
sub_18	spanish	62	embudo						dk
sub_18	spanish	63	medidor, barómetro, calibrador, manOmetro						dk
sub_18	spanish	64	portilla				dk		dk
sub_18	spanish	65	yunque				dk		dk
sub_18	spanish	66	 molcajete, mortero		x				
sub_18	spanish	67	mano de mortero	machucador					dk
sub_18	spanish	68	eje						dk
sub_19	english	1	hand		x				
sub_19	english	2	dog		x				
sub_19	english	3	tree		x				
sub_19	english	4	bed		x				
sub_19	english	5	door		x				
sub_19	english	6	sun		x				
sub_19	english	7	book		x				
sub_19	english	8	butterfly		x				
sub_19	english	9	scissors		x				
sub_19	english	10	key		x				
sub_19	english	11	chair		x				
sub_19	english	12	moon		x				
sub_19	english	13	airplane		x				
sub_19	english	14	apple		x				
sub_19	english	15	fish		x				
sub_19	english	16	grapes		x				
sub_19	english	17	horse		x				
sub_19	english	18	drum		x				
sub_19	english	19	glove		x				
sub_19	english	20	lightbulb		x				
sub_19	english	21	cake		x				
sub_19	english	22	watch		x				
sub_19	english	23	bear		x				
sub_19	english	24	fork		x				
sub_19	english	25	hat		x				
sub_19	english	26	leaf		x				
sub_19	english	27	tie		x				
sub_19	english	28	candle		x				
sub_19	english	29	basket		x				
sub_19	english	30	clown		x				
sub_19	english	31	kite		x				
sub_19	english	32	rainbow		x				
sub_19	english	33	witch		x				
sub_19	english	34	seesaw		x				
sub_19	english	35	flashlight		x				
sub_19	english	36	cloud		x				
sub_19	english	37	iron		x				
sub_19	english	38	feather		x				
sub_19	english	39	peacock		x				
sub_19	english	40	bridge		x				
sub_19	english	41	bone		x				
sub_19	english	42	snail		x				
sub_19	english	43	zipper		x				
sub_19	english	44	lock		x				
sub_19	english	45	whale		x				
sub_19	english	46	nurse		x				
sub_19	english	47	cage		x				
sub_19	english	48	arrow		x				
sub_19	english	49	rake		x				
sub_19	english	50	saw		x				
sub_19	english	51	nest		x				
sub_19	english	52	plug		x				
sub_19	english	53	wig		x				
sub_19	english	54	screw		x				
sub_19	english	55	king		x				
sub_19	english	56	scarf		x				
sub_19	english	57	well		x				
sub_19	english	58	dustpan	pickupperx				a	
sub_19	english	59	parachute		x				
sub_19	english	60	blind		x				
sub_19	english	61	hinge		x				
sub_19	english	62	funnel		x				
sub_19	english	63	gauge, barometer, manometer						dk
sub_19	english	64	porthole	window				x	
sub_19	english	65	anvil						dk
sub_19	english	66	mortar						dk
sub_19	english	67	pestle	grinder					dk
sub_19	english	68	axle	rod					dk
sub_19	spanish	1	mano		x				
sub_19	spanish	2	perro		x				
sub_19	spanish	3	árbol		x				
sub_19	spanish	4	cama		x				
sub_19	spanish	5	puerta		x				
sub_19	spanish	6	sol		x				
sub_19	spanish	7	libro		x				
sub_19	spanish	8	mariposa		x				
sub_19	spanish	9	tijeras		x				
sub_19	spanish	10	llave		x				
sub_19	spanish	11	silla		x				
sub_19	spanish	12	luna		x				
sub_19	spanish	13	avión		x				
sub_19	spanish	14	manzana		x				
sub_19	spanish	15	pescado, pez		x				
sub_19	spanish	16	uvas		x				
sub_19	spanish	17	caballo		x				
sub_19	spanish	18	tambor		x				
sub_19	spanish	19	guante		x				
sub_19	spanish	20	foco, bombilla		x				
sub_19	spanish	21	pastel, tarta		x				
sub_19	spanish	22	reloj		x				
sub_19	spanish	23	oso		x				
sub_19	spanish	24	tenedor		x				
sub_19	spanish	25	sombrero	cachucha	x				
sub_19	spanish	26	hoja		x				
sub_19	spanish	27	corbata		x				
sub_19	spanish	28	vela		x				
sub_19	spanish	29	canasta, cesta		x				
sub_19	spanish	30	payaso		x				
sub_19	spanish	31	papalote, cometa, barrilete					x	
sub_19	spanish	32	arco iris		x				
sub_19	spanish	33	bruja		x				
sub_19	spanish	34	subibaja, balancín, columpio					x	
sub_19	spanish	35	linterna, lámpara portátil		x				
sub_19	spanish	36	nube		x				
sub_19	spanish	37	plancha		x				
sub_19	spanish	38	pluma		x				
sub_19	spanish	39	pavo real						dk
sub_19	spanish	40	puente					x	
sub_19	spanish	41	hueso		x				
sub_19	spanish	42	caracol					x	
sub_19	spanish	43	zíper, cierre, cremallera		x				
sub_19	spanish	44	candado	seguro					dk
sub_19	spanish	45	ballena		x				
sub_19	spanish	46	enfermera		x				
sub_19	spanish	47	jaula		x				
sub_19	spanish	48	flecha	jaras					dk
sub_19	spanish	49	rastrillo						dk
sub_19	spanish	50	serrucho, sierra					x	
sub_19	spanish	51	nido					x	
sub_19	spanish	52	enchufe					x	
sub_19	spanish	53	peluca		x				
sub_19	spanish	54	tornillo		x				
sub_19	spanish	55	rey		x				
sub_19	spanish	56	bufanda					x	
sub_19	spanish	57	pozo						dk
sub_19	spanish	58	recogedor		x				
sub_19	spanish	59	paracaídas						dk
sub_19	spanish	60	persiana		x				
sub_19	spanish	61	bisagra						dk
sub_19	spanish	62	embudo						dk
sub_19	spanish	63	medidor, barómetro, calibrador, manOmetro						dk
sub_19	spanish	64	portilla						dk
sub_19	spanish	65	yunque						dk
sub_19	spanish	66	 molcajete, mortero		x				
sub_19	spanish	67	mano de mortero	machucador					dk
sub_19	spanish	68	eje						dk
sub_20	english	1	hand		x				
sub_20	english	2	dog		x				
sub_20	english	3	tree		x				
sub_20	english	4	bed		x				
sub_20	english	5	door		x				
sub_20	english	6	sun		x				
sub_20	english	7	book		x				
sub_20	english	8	butterfly		x				
sub_20	english	9	scissors		x				
sub_20	english	10	key		x				
sub_20	english	11	chair		x				
sub_20	english	12	moon		x				
sub_20	english	13	airplane		x				
sub_20	english	14	apple		x				
sub_20	english	15	fish		x				
sub_20	english	16	grapes		x				
sub_20	english	17	horse		x				
sub_20	english	18	drum		x				
sub_20	english	19	glove		x				
sub_20	english	20	lightbulb		x				
sub_20	english	21	cake		x				
sub_20	english	22	watch		x				
sub_20	english	23	bear		x				
sub_20	english	24	fork		x				
sub_20	english	25	hat		x				
sub_20	english	26	leaf		x				
sub_20	english	27	tie		x				
sub_20	english	28	candle		x				
sub_20	english	29	basket		x				
sub_20	english	30	clown		x				
sub_20	english	31	kite		x				
sub_20	english	32	rainbow		x				
sub_20	english	33	witch		x				
sub_20	english	34	seesaw		x				
sub_20	english	35	flashlight		x				
sub_20	english	36	cloud		x				
sub_20	english	37	iron		x				
sub_20	english	38	feather		x				
sub_20	english	39	peacock		x				
sub_20	english	40	bridge		x				
sub_20	english	41	bone		x				
sub_20	english	42	snail		x				
sub_20	english	43	zipper		x				
sub_20	english	44	lock		x				
sub_20	english	45	whale		x				
sub_20	english	46	nurse		x				
sub_20	english	47	cage		x				
sub_20	english	48	arrow		x				
sub_20	english	49	rake		x				
sub_20	english	50	saw		x				
sub_20	english	51	nest		x				
sub_20	english	52	plug	pluggin	x				
sub_20	english	53	wig		x				
sub_20	english	54	screw	nail	x				
sub_20	english	55	king		x				
sub_20	english	56	scarf		x				
sub_20	english	57	well		x				
sub_20	english	58	dustpan		x				
sub_20	english	59	parachute		x				
sub_20	english	60	blind		x				
sub_20	english	61	hinge	jams				x	
sub_20	english	62	funnel		x				
sub_20	english	63	gauge, barometer, manometer	barometer				x	
sub_20	english	64	porthole	portal					x
sub_20	english	65	anvil		x				
sub_20	english	66	mortar		x				
sub_20	english	67	pestle		x				
sub_20	english	68	axle	DK					x
sub_20	spanish	1	mano		x				
sub_20	spanish	2	perro		x				
sub_20	spanish	3	árbol		x				
sub_20	spanish	4	cama		x				
sub_20	spanish	5	puerta		x				
sub_20	spanish	6	sol		x				
sub_20	spanish	7	libro		x				
sub_20	spanish	8	mariposa		x				
sub_20	spanish	9	tijeras		x				
sub_20	spanish	10	llave		x				
sub_20	spanish	11	silla		x				
sub_20	spanish	12	luna		x				
sub_20	spanish	13	avión		x				
sub_20	spanish	14	manzana		x				
sub_20	spanish	15	pescado, pez		x				
sub_20	spanish	16	uvas		x				
sub_20	spanish	17	caballo		x				
sub_20	spanish	18	tambor	bateria	x				
sub_20	spanish	19	guante		x				
sub_20	spanish	20	foco, bombilla		x				
sub_20	spanish	21	pastel, tarta		x				
sub_20	spanish	22	reloj		x				
sub_20	spanish	23	oso		x				
sub_20	spanish	24	tenedor		x				
sub_20	spanish	25	sombrero	gorro	x				
sub_20	spanish	26	hoja		x				
sub_20	spanish	27	corbata		x				
sub_20	spanish	28	vela		x				
sub_20	spanish	29	canasta, cesta		x				
sub_20	spanish	30	payaso		x				
sub_20	spanish	31	papalote, cometa, barrilete		x				
sub_20	spanish	32	arco iris		x				
sub_20	spanish	33	bruja		x				
sub_20	spanish	34	subibaja, balancín, columpio		x				
sub_20	spanish	35	linterna, lámpara portátil	luz				x	
sub_20	spanish	36	nube		x				
sub_20	spanish	37	plancha		x				
sub_20	spanish	38	pluma					x	
sub_20	spanish	39	pavo real	DK					x
sub_20	spanish	40	puente		x				
sub_20	spanish	41	hueso		x				
sub_20	spanish	42	caracol		x				
sub_20	spanish	43	zíper, cierre, cremallera	cierre	x				
sub_20	spanish	44	candado		x				
sub_20	spanish	45	ballena		x				
sub_20	spanish	46	enfermera		x				
sub_20	spanish	47	jaula		x				
sub_20	spanish	48	flecha	jara 					x
sub_20	spanish	49	rastrillo	escoba					x
sub_20	spanish	50	serrucho, sierra	DK					x
sub_20	spanish	51	nido		x				
sub_20	spanish	52	enchufe		x				
sub_20	spanish	53	peluca		x				
sub_20	spanish	54	tornillo	clavo				x	
sub_20	spanish	55	rey		x				
sub_20	spanish	56	bufanda		x				
sub_20	spanish	57	pozo	puentex				x	
sub_20	spanish	58	recogedor		x				
sub_20	spanish	59	paracaídas		x				
sub_20	spanish	60	persiana	cortina				x	
sub_20	spanish	61	bisagra	DK					x
sub_20	spanish	62	embudo	DK					x
sub_20	spanish	63	medidor, barómetro, calibrador, manOmetro	barimetro				x	
sub_20	spanish	64	portilla	DK					x
sub_20	spanish	65	yunque	DK					x
sub_20	spanish	66	 molcajete, mortero	molidor 					x
sub_20	spanish	67	mano de mortero	DK					x
sub_20	spanish	68	eje	DK					x
sub_21	english	1	hand		x				
sub_21	english	2	dog		x				
sub_21	english	3	tree		x				
sub_21	english	4	bed		x				
sub_21	english	5	door		x				
sub_21	english	6	sun		x				
sub_21	english	7	book		x				
sub_21	english	8	butterfly		x				
sub_21	english	9	scissors		x				
sub_21	english	10	key		x				
sub_21	english	11	chair		x				
sub_21	english	12	moon		x				
sub_21	english	13	airplane		x				
sub_21	english	14	apple		x				
sub_21	english	15	fish		x				
sub_21	english	16	grapes		x				
sub_21	english	17	horse		x				
sub_21	english	18	drum		x				
sub_21	english	19	glove		x				
sub_21	english	20	lightbulb		x				
sub_21	english	21	cake		x				
sub_21	english	22	watch		x				
sub_21	english	23	bear		x				
sub_21	english	24	fork		x				
sub_21	english	25	hat		x				
sub_21	english	26	leaf		x				
sub_21	english	27	tie		x				
sub_21	english	28	candle		x				
sub_21	english	29	basket		x				
sub_21	english	30	clown		x				
sub_21	english	31	kite		x				
sub_21	english	32	rainbow		x				
sub_21	english	33	witch		x				
sub_21	english	34	seesaw		x				
sub_21	english	35	flashlight		x				
sub_21	english	36	cloud		x				
sub_21	english	37	iron		x				
sub_21	english	38	feather		x				
sub_21	english	39	peacock		x				
sub_21	english	40	bridge		x				
sub_21	english	41	bone		x				
sub_21	english	42	snail		x				
sub_21	english	43	zipper		x				
sub_21	english	44	lock		x				
sub_21	english	45	whale		x				
sub_21	english	46	nurse		x				
sub_21	english	47	cage		x				
sub_21	english	48	arrow		x				
sub_21	english	49	rake	broom	a				
sub_21	english	50	saw		x				
sub_21	english	51	nest		x				
sub_21	english	52	plug		x				
sub_21	english	53	wig		x				
sub_21	english	54	screw	nail	a				
sub_21	english	55	king		x				
sub_21	english	56	scarf		x				
sub_21	english	57	well	water fountain	a				
sub_21	english	58	dustpan					x	
sub_21	english	59	parachute		x				
sub_21	english	60	blind		x				
sub_21	english	61	hinge		x				
sub_21	english	62	funnel	cone, filter				x	
sub_21	english	63	gauge, barometer, manometer		x				
sub_21	english	64	porthole		x				
sub_21	english	65	anvil	anchor					dk
sub_21	english	66	mortar						dk
sub_21	english	67	pestle						dk
sub_21	english	68	axle	rod	x				
sub_21	spanish	1	mano		x				
sub_21	spanish	2	perro		x				
sub_21	spanish	3	árbol		x				
sub_21	spanish	4	cama		x				
sub_21	spanish	5	puerta		x				
sub_21	spanish	6	sol		x				
sub_21	spanish	7	libro		x				
sub_21	spanish	8	mariposa		x				
sub_21	spanish	9	tijeras		x				
sub_21	spanish	10	llave		x				
sub_21	spanish	11	silla		x				
sub_21	spanish	12	luna		x				
sub_21	spanish	13	avión		x				
sub_21	spanish	14	manzana		x				
sub_21	spanish	15	pescado, pez		x				
sub_21	spanish	16	uvas		x				
sub_21	spanish	17	caballo		x				
sub_21	spanish	18	tambor		x				
sub_21	spanish	19	guante		x				
sub_21	spanish	20	foco, bombilla		x				
sub_21	spanish	21	pastel, tarta		x				
sub_21	spanish	22	reloj		x				
sub_21	spanish	23	oso		x				
sub_21	spanish	24	tenedor		x				
sub_21	spanish	25	sombrero		x				
sub_21	spanish	26	hoja		x				
sub_21	spanish	27	corbata		x				
sub_21	spanish	28	vela		x				
sub_21	spanish	29	canasta, cesta		x				
sub_21	spanish	30	payaso		x				
sub_21	spanish	31	papalote, cometa, barrilete	parabrisa					dk
sub_21	spanish	32	arco iris		x				
sub_21	spanish	33	bruja		x				
sub_21	spanish	34	subibaja, balancín, columpio						dk
sub_21	spanish	35	linterna, lámpara portátil					x	
sub_21	spanish	36	nube		x				
sub_21	spanish	37	plancha		x				
sub_21	spanish	38	pluma		x				
sub_21	spanish	39	pavo real	pajaro, pavo					dk
sub_21	spanish	40	puente		x				
sub_21	spanish	41	hueso		x				
sub_21	spanish	42	caracol						dk
sub_21	spanish	43	zíper, cierre, cremallera		x				
sub_21	spanish	44	candado		x				
sub_21	spanish	45	ballena		x				
sub_21	spanish	46	enfermera		x				
sub_21	spanish	47	jaula		x				
sub_21	spanish	48	flecha					x	
sub_21	spanish	49	rastrillo						dk
sub_21	spanish	50	serrucho, sierra						dk
sub_21	spanish	51	nido						dk
sub_21	spanish	52	enchufe						dk
sub_21	spanish	53	peluca		x				
sub_21	spanish	54	tornillo		x				
sub_21	spanish	55	rey		x				
sub_21	spanish	56	bufanda					x	
sub_21	spanish	57	pozo						dk
sub_21	spanish	58	recogedor					x	
sub_21	spanish	59	paracaídas	paraisa, parabriso					dk
sub_21	spanish	60	persiana						dk
sub_21	spanish	61	bisagra						dk
sub_21	spanish	62	embudo						dk
sub_21	spanish	63	medidor, barómetro, calibrador, manOmetro						dk
sub_21	spanish	64	portilla	porte, 					dk
sub_21	spanish	65	yunque						dk
sub_21	spanish	66	 molcajete, mortero	mazeta, molidora					dk
sub_21	spanish	67	mano de mortero						dk
sub_21	spanish	68	eje	axil					dk
sub_22	english	1	hand		x				
sub_22	english	2	dog		x				
sub_22	english	3	tree		x				
sub_22	english	4	bed		x				
sub_22	english	5	door		x				
sub_22	english	6	sun		x				
sub_22	english	7	book		x				
sub_22	english	8	butterfly		x				
sub_22	english	9	scissors		x				
sub_22	english	10	key		x				
sub_22	english	11	chair		x				
sub_22	english	12	moon		x				
sub_22	english	13	airplane		x				
sub_22	english	14	apple		x				
sub_22	english	15	fish		x				
sub_22	english	16	grapes		x				
sub_22	english	17	horse		x				
sub_22	english	18	drum		x				
sub_22	english	19	glove		x				
sub_22	english	20	lightbulb		x				
sub_22	english	21	cake		x				
sub_22	english	22	watch		x				
sub_22	english	23	bear		x				
sub_22	english	24	fork		x				
sub_22	english	25	hat		x				
sub_22	english	26	leaf		x				
sub_22	english	27	tie		x				
sub_22	english	28	candle		x				
sub_22	english	29	basket		x				
sub_22	english	30	clown		x				
sub_22	english	31	kite		x				
sub_22	english	32	rainbow		x				
sub_22	english	33	witch		x				
sub_22	english	34	seesaw		x				
sub_22	english	35	flashlight		x				
sub_22	english	36	cloud		x				
sub_22	english	37	iron		x				
sub_22	english	38	feather		x				
sub_22	english	39	peacock		x				
sub_22	english	40	bridge		x				
sub_22	english	41	bone		x				
sub_22	english	42	snail		x				
sub_22	english	43	zipper		x				
sub_22	english	44	lock		x				
sub_22	english	45	whale		x				
sub_22	english	46	nurse		x				
sub_22	english	47	cage		x				
sub_22	english	48	arrow		x				
sub_22	english	49	rake		x				
sub_22	english	50	saw					x	
sub_22	english	51	nest		x				
sub_22	english	52	plug		x				
sub_22	english	53	wig		x				
sub_22	english	54	screw				x		x
sub_22	english	55	king		x				
sub_22	english	56	scarf		x				
sub_22	english	57	well		x				
sub_22	english	58	dustpan	trashpicker					x
sub_22	english	59	parachute	parisol				x	
sub_22	english	60	blind		x				
sub_22	english	61	hinge						x
sub_22	english	62	funnel		x				
sub_22	english	63	gauge, barometer, manometer	pressure thing					
sub_22	english	64	porthole	submarine window					x
sub_22	english	65	anvil						x
sub_22	english	66	mortar						x
sub_22	english	67	pestle	grinder					x
sub_22	english	68	axle						x
sub_22	spanish	1	mano		x				
sub_22	spanish	2	perro		x				
sub_22	spanish	3	árbol		x				
sub_22	spanish	4	cama		x				
sub_22	spanish	5	puerta		x				
sub_22	spanish	6	sol		x				
sub_22	spanish	7	libro		x				
sub_22	spanish	8	mariposa		x				
sub_22	spanish	9	tijeras		x				
sub_22	spanish	10	llave		x				
sub_22	spanish	11	silla		x				
sub_22	spanish	12	luna		x				
sub_22	spanish	13	avión		x				
sub_22	spanish	14	manzana		x				
sub_22	spanish	15	pescado, pez		x				
sub_22	spanish	16	uvas		x				
sub_22	spanish	17	caballo		x				
sub_22	spanish	18	tambor		x				
sub_22	spanish	19	guante		x				
sub_22	spanish	20	foco, bombilla						x
sub_22	spanish	21	pastel, tarta		x				
sub_22	spanish	22	reloj	pastel	x				
sub_22	spanish	23	oso		x				
sub_22	spanish	24	tenedor		x				
sub_22	spanish	25	sombrero		x				
sub_22	spanish	26	hoja					x	
sub_22	spanish	27	corbata		x				
sub_22	spanish	28	vela					x	
sub_22	spanish	29	canasta, cesta	canasta	x				
sub_22	spanish	30	payaso		x				
sub_22	spanish	31	papalote, cometa, barrilete	papalote				x	
sub_22	spanish	32	arco iris		x				
sub_22	spanish	33	bruja		x				
sub_22	spanish	34	subibaja, balancín, columpio	subibaja				x	
sub_22	spanish	35	linterna, lámpara portátil	linterna				x	
sub_22	spanish	36	nube		x				
sub_22	spanish	37	plancha		x				
sub_22	spanish	38	pluma		x				
sub_22	spanish	39	pavo real						x
sub_22	spanish	40	puente		x				
sub_22	spanish	41	hueso		x				
sub_22	spanish	42	caracol						x
sub_22	spanish	43	zíper, cierre, cremallera	ziper				x	
sub_22	spanish	44	candado						x
sub_22	spanish	45	ballena		x				
sub_22	spanish	46	enfermera		x				
sub_22	spanish	47	jaula					x	
sub_22	spanish	48	flecha					x	
sub_22	spanish	49	rastrillo	raqueta					x
sub_22	spanish	50	serrucho, sierra	serria, serra					x
sub_22	spanish	51	nido					x	
sub_22	spanish	52	enchufe					x	
sub_22	spanish	53	peluca		x				
sub_22	spanish	54	tornillo		x				
sub_22	spanish	55	rey		x				
sub_22	spanish	56	bufanda					x	
sub_22	spanish	57	pozo					x	
sub_22	spanish	58	recogedor		x				
sub_22	spanish	59	paracaídas		x				
sub_22	spanish	60	persiana						x
sub_22	spanish	61	bisagra						x
sub_22	spanish	62	embudo						x
sub_22	spanish	63	medidor, barómetro, calibrador, manOmetro						x
sub_22	spanish	64	portilla	ventana					x
sub_22	spanish	65	yunque						x
sub_22	spanish	66	 molcajete, mortero						x
sub_22	spanish	67	mano de mortero						x
sub_22	spanish	68	eje						x
sub_23	english	1	hand		x				
sub_23	english	2	dog		x				
sub_23	english	3	tree		x				
sub_23	english	4	bed		x				
sub_23	english	5	door		x				
sub_23	english	6	sun		x				
sub_23	english	7	book		x				
sub_23	english	8	butterfly		x				
sub_23	english	9	scissors		x				
sub_23	english	10	key		x				
sub_23	english	11	chair		x				
sub_23	english	12	moon		x				
sub_23	english	13	airplane		x				
sub_23	english	14	apple		x				
sub_23	english	15	fish		x				
sub_23	english	16	grapes		x				
sub_23	english	17	horse		x				
sub_23	english	18	drum		x				
sub_23	english	19	glove		x				
sub_23	english	20	lightbulb		x				
sub_23	english	21	cake		x				
sub_23	english	22	watch		x				
sub_23	english	23	bear		x				
sub_23	english	24	fork		x				
sub_23	english	25	hat		x				
sub_23	english	26	leaf		x				
sub_23	english	27	tie		x				
sub_23	english	28	candle		x				
sub_23	english	29	basket		x				
sub_23	english	30	clown		x				
sub_23	english	31	kite		x				
sub_23	english	32	rainbow		x				
sub_23	english	33	witch		x				
sub_23	english	34	seesaw		x				
sub_23	english	35	flashlight		x				
sub_23	english	36	cloud		x				
sub_23	english	37	iron		x				
sub_23	english	38	feather		x				
sub_23	english	39	peacock		x				
sub_23	english	40	bridge		x				
sub_23	english	41	bone		x				
sub_23	english	42	snail		x				
sub_23	english	43	zipper		x				
sub_23	english	44	lock		x				
sub_23	english	45	whale		x				
sub_23	english	46	nurse		x				
sub_23	english	47	cage		x				
sub_23	english	48	arrow		x				
sub_23	english	49	rake	broom	x				
sub_23	english	50	saw		x				
sub_23	english	51	nest		x				
sub_23	english	52	plug		x				
sub_23	english	53	wig		x				
sub_23	english	54	screw	nail	a				
sub_23	english	55	king		x				
sub_23	english	56	scarf		x				
sub_23	english	57	well		x				
sub_23	english	58	dustpan		x				
sub_23	english	59	parachute		x				
sub_23	english	60	blind		x				
sub_23	english	61	hinge		x				
sub_23	english	62	funnel					x	
sub_23	english	63	gauge, barometer, manometer	thermometer					dk
sub_23	english	64	porthole	window, portal					dk
sub_23	english	65	anvil	ironbell					dk
sub_23	english	66	mortar	bowl					dk
sub_23	english	67	pestle						dk
sub_23	english	68	axle	suspension					dk
sub_23	spanish	1	mano		x				
sub_23	spanish	2	perro		x				
sub_23	spanish	3	árbol		x				
sub_23	spanish	4	cama		x				
sub_23	spanish	5	puerta		x				
sub_23	spanish	6	sol		x				
sub_23	spanish	7	libro		x				
sub_23	spanish	8	mariposa		x				
sub_23	spanish	9	tijeras		x				
sub_23	spanish	10	llave		x				
sub_23	spanish	11	silla		x				
sub_23	spanish	12	luna		x				
sub_23	spanish	13	avión	uvion	x				
sub_23	spanish	14	manzana		x				
sub_23	spanish	15	pescado, pez		x				
sub_23	spanish	16	uvas		x				
sub_23	spanish	17	caballo		x				
sub_23	spanish	18	tambor						dk
sub_23	spanish	19	guante					x	
sub_23	spanish	20	foco, bombilla					x	
sub_23	spanish	21	pastel, tarta		x				
sub_23	spanish	22	reloj		x				
sub_23	spanish	23	oso		x				
sub_23	spanish	24	tenedor		x				
sub_23	spanish	25	sombrero	cachucha	a				
sub_23	spanish	26	hoja					x	
sub_23	spanish	27	corbata		x				
sub_23	spanish	28	vela		x				
sub_23	spanish	29	canasta, cesta		x				
sub_23	spanish	30	payaso		x				
